lema,categoria,url,definicion,ejemplos,frases
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, corresponder algo positivo o negativo por azar",Han caído preguntas muy difíciles y han suspendido el examen. || Ojalá que el premio gordo caiga en los hogares más necesitados.,cayó un tema que no había estudiado || al entrenador le cayó una falta técnica por protestar de forma airada
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, corresponder un acontecimiento o día señalado con una determinada fecha","En mi familia, hay dos cumpleaños que caen en Navidad.",este año el día de mi cumpleaños cae en jueves || la Semana Santa cae en abril este año
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, resultar vencido en una lucha, competición u otro tipo de enfrentamiento",Hemos caído en la ronda previa y por eso no hemos podido participar en las rondas finales del torneo.,el equipo cayó en semifinales y cesaron al entrenador
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, morir, especialmente en una guerra o en otra forma de lucha",Estamos hoy aquí para honrar a los que cayeron en combate.,han caído millones de personas en las guerras europeas || y muchos soldados han caído defendiendo a su país
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, dejar alguien o algo de ser lo que era",Este gobierno cayó porque no fue capaz de que la economía volviera a crear empleo.,"el ministro no cayó, aunque no pudo controlar la pandemia"
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, desaparecer algo y dejar de ser lo que era",Estas civilizaciones caerán porque es imposible mantener el nivel de consumo actual.,no sabemos bien por qué caen los imperios y las civilizaciones
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, acercarse a su ocaso o fin un fenómeno natural que se repite de forma regular, como el sol, la tarde el día, la noche, una estación del año, etc.",Está cayendo el sol; es hora de salir a pasear. || Cuando caiga la tarde veremos salir a mucha gente de sus casas.,estaba cayendo el sol cuando salimos de paseo || ya está cayendo la noche y es hora de marcharse
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, bajar mucho de valor algo",Esperamos que los precios caigan durante las rebajas del fin de año.,está cayendo de forma vertiginosa el precio del billete
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, perder fuerza o vigor alguien o algo","Aunque tus padres siguen bien, se ve que han ido cayendo de forma progresiva.",con la fuerza del sol fue cayendo el viento
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, dejarse vencer por una tentación, por ejemplo una persona o empresa haciendo lo que no debe","Me siento culpable porque estoy a dieta, pero caí en la tentación de un pastel de chocolate.",la empresa cayó en la tentación de sobornar a los políticos locales || ha caído en la tentación de recurrir al engaño para mantenerse en el poder
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, pasar alguien o algo a estar en una situación de menor importancia, por ejemplo pasar a estar en desuso o en el olvido",Tu hermano ha caído en el olvido y ya nadie se acuerda de sus actividades políticas.,están intentando recuperar las palabras que han ido cayendo en desuso || y tu hermana ha caído en la indiferencia debido a su forma de ser
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, meterse alguien en una situación difícil o anormal sin darse cuenta o por haber sido engañado",Los soldados cayeron en una emboscada y fueron aniquilados por el enemigo.,el animal cayó en la trampa que le había tendido el cazador
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, pasar una persona a estar en un estado negativo, pesimista y desfavorable, en lo referente a lo físico, lo económico, lo espiritual, lo moral, etc.",Ha caído en una gran depresión y nadie ha logrado que se recupere.,no ha caído enfermo gracias al apoyo de su familia || es fácil caer en un gran pesimismo con este gobierno de descerebrados
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, producirle alguien una mala impresión a alguien",Tu primo cae mal porque es muy grosero y antipático.,esas personas caen mal a todo el mundo porque son antipáticas
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, corresponder algo a la incumbencia de alguien, es decir, ser algo responsabilidad de alguien","O a ver, ¿cuál es la fijación que nos obliga a hacer auditoría sentimental cada vez que nos cae una cena de Navidad, un cumpleaños, un tétrico domingo por la tarde?","y esos negocios no se los dan a gente que está empezando, esos cruces le caen a gente con experiencia"
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, abordar algo, que es acercarse a una persona o entidad para tratar un asunto, problema, etc., por ejemplo para buscar una solución",En aquella época le caía a las mamás y estaba claro que estas viejas lo hacían.,y los periodistas cayeron al presidente a la salida
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, producirle alguien una buena impresión a alguien",Tus amigos han caído de fábula en el grupo y queremos que vuelvas a invitarlos.,y tu amiga cayó muy bien ayer en la fiesta de despedida
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, acertar , que es hacer que un golpe, disparo, tiro, etc. dé en el lugar previsto o propuesto o en el punto preciso al que se dirigió","¡Les va a caer un golpetazo a ustedes, marchénse de una vez!",y gracias a que los tiros no le cayeropn a nadie
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, moverse algo inmaterial desde arriba hacia abajo",El sol caía a plomo sobre los caminantes que mostraban grandes señales de agotamiento y fatiga.,y la luz de la Luna caía sobre la carretera desierta
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, considerar a alguien o algo de forma positiva, por ejemplo porque creemos o pensamos que es honrado, agradable, y positivo","Oye, mirar toda la mesa de amiguitos, ¿me siento ahí o no? eh, ahí está el que no me cae, ah, por otro lado está el que te gusta.",y porque a mi esa maquiladora no me cae
caer,verbo,https://diesgital.com/search?q=caer,"en sentido figurado, presentarse una persona en un lugar, especialmente cuando se presenta de improviso, como si hubiera sido invitada",Mis hermanos siempre caen en la cena navideña sin avisar.,y los invitados están al caer y la cena aún no está preparada
café,nombre,https://diesgital.com/search?q=café,"en sentido figurado, establecimiento con una barra de bar y mesas en el que se sirven café, bebidas y ciertos alimentos",Nos vimos en varios cafés del centro de la ciudad.,y tenemos una cita en el café de la esquina
café,nombre,https://diesgital.com/search?q=café,"en sentido figurado, reunión entre dos o más personas, por ejemplo como una forma de socialización o de encuentro para hablar de algo o de alguien",El café sirvió para aclarar las posturas de los diversos candidatos del àrtido.,y haber si nos tomamos un café y hablamos
café,nombre,https://diesgital.com/search?q=café,"en sentido figurado, reprensión muy severa de desaprobación que se hace a alguien a causa de su actuación o comportamiento",El jefe me dio un café.,el profesor le echó un buen café por el examen que había hecho
café,nombre,https://diesgital.com/search?q=café,"en sentido figurado, color marrón muy oscuro similar al de los granos de café tostado","Atención, lo último en café viene desde Australia y amenaza con invadir nuestras redes sociales.","el café se hace empleando tres colores primarios: rojo, azul y amarillo || y uno de los mejores colores para combinar el café"
café,adjetivo,https://diesgital.com/search?q=café,"en sentido figurado, referido a un color marrón muy oscuro similar al de los granos de café tostado","Sus cabezas están disponibles en dos colores: café y metal, lo que evita el uso de tarugos. || Mi hermana iba vestida con una falda café y una blusa rosa.",u¡y la mayoría de los colores café son colores térreos || y presenta colores café y amarillo marcado con negro || y sobresalen los vestidos café para la nueva temporada
calcular,verbo,https://diesgital.com/search?q=calcular,"en sentido figurado, formar alguien en la mente una representación de algo, por ejemplo un suceso, acontecimiento, desarrollo futuro, etc.",¡Calculemos cómo estaríamos ahora con un gobierno honrado! || ¡Calcula la ilusión que me hizo encontrarme con un viejo amigo!,y ¡calcula lo mal que me sentó sus comentarios! || y ¿tienes ganas de ir? ¡calcula!
calcular,verbo,https://diesgital.com/search?q=calcular,"en sentido figurado, prestar atención a algo intentando tener en cuenta todas las ventajas y desventajas",He calculado todo para que Miguel no se entere de la fiesta sorpresa.,"aunque salió mal, la operaión estaba bien calculada"
calcular,verbo,https://diesgital.com/search?q=calcular,"en sentido figurado, suponer algo, sin tener una certeza absoluta de ello","Si salimos de casa ya, calculo que llegaremos sobre la hora de comer.",calculo que acabaré el trabajo mañana por la tarde || y la profesora calculaba que aprobaría un 80% de los alumnos
calcular,verbo,https://diesgital.com/search?q=calcular,"en sentido figurado, valorar a alguien o algo, especialmente para prever lo que puede pasar en el futuro",Los calculé y al bartender lo pude haber sentado para siempre de un directo a la nariz.,
calcular,verbo,https://diesgital.com/search?q=calcular,"en sentido figurado, hacer alguien, por ejemplo un arquitecto, un dibujo de algo para que sirva de modelo en su realización; se usa en arquitectura","Cuando entré en la oficina, el arquitecto estaba calculando un puente sobre un plano.",
calentar,verbo,https://diesgital.com/search?q=caliente,"en sentido figurado, excitar alguien o algo el deseo sexual de alguien",A mi amigo lo calienta la ropa interior sexy.,ella decía que la habían calentado las miradas y los comentarios
calentar,verbo,https://diesgital.com/search?q=caliente,"en sentido figurado, excitar o acalorar los ánimos de alguien (por ejemplo una persona u organización); suele traducirse en una pérdida de la calma y en un aumento de las posibilidades de enfrentamiento",Los comentarios le han calentado de verdad y ha estado discutiendo con varias personas.,las declaraciones del jugador calentaron el partido || las afirmaciones del profesor calentaron los ánimos de los alumnos
calentar,verbo,https://diesgital.com/search?q=caliente,"en sentido figurado, elevar de forma artificial el precio de algo, por ejemplo de las materias primas",Los intermediarios han calentado el precio de las viviendas en los últimos meses.,han estado calentando el precio del jugador con varios videos
